x,y,test,timesteps_after_reftime
2021-01-01 15:01:00,123.19905406456635,6.0,901
2021-01-01 15:01:00,115.334,7.0,901
2021-01-01 15:01:00,200.97133783467143,8.0,901
2021-01-01 15:01:00,205.92323252238228,9.0,901
2021-01-01 15:01:00,196.74567705923505,10.0,901
2021-01-01 15:02:00,154.29773348953916,1.0,902
2021-01-01 15:02:00,136.89532094706868,2.0,902
2021-01-01 15:02:00,144.158384289771,3.0,902
2021-01-01 15:02:00,139.89635969133238,4.0,902
2021-01-01 15:02:00,230.79440143026335,5.0,902
2021-01-01 15:02:00,121.28422995669382,6.0,902
2021-01-01 15:02:00,115.33095302042244,7.0,902
2021-01-01 15:02:00,200.50770092004188,8.0,902
2021-01-01 15:02:00,212.82851393264977,9.0,902
2021-01-01 15:02:00,196.5583437459651,10.0,902
2021-01-01 15:03:00,154.63482551685922,1.0,903
2021-01-01 15:03:00,139.0136869739168,2.0,903
2021-01-01 15:03:00,143.3438700583296,3.0,903
2021-01-01 15:03:00,140.4014512940764,4.0,903
2021-01-01 15:03:00,232.0159174937982,5.0,903
2021-01-01 15:03:00,119.60539762748922,6.0,903
2021-01-01 15:03:00,115.5395010828002,7.0,903
2021-01-01 15:03:00,199.7287599675434,8.0,903
2021-01-01 15:03:00,219.5873065209804,9.0,903
2021-01-01 15:03:00,196.39240586161017,10.0,903
2021-01-01 15:04:00,155.08854176025682,1.0,904
2021-01-01 15:04:00,141.34649738811348,2.0,904
2021-01-01 15:04:00,142.51219591882915,3.0,904
2021-01-01 15:04:00,140.9414876591483,4.0,904
2021-01-01 15:04:00,233.27370989091628,5.0,904
2021-01-01 15:04:00,118.13639825402686,6.0,904
2021-01-01 15:04:00,115.9468949604842,7.0,904
2021-01-01 15:04:00,198.7541856886077,8.0,904
2021-01-01 15:04:00,226.07107257755192,9.0,904
2021-01-01 15:04:00,196.20226920758975,10.0,904
2021-01-01 15:05:00,155.63473774051485,1.0,905
2021-01-01 15:05:00,143.8727327035134,2.0,905
2021-01-01 15:05:00,141.66534512838885,3.0,905
2021-01-01 15:05:00,141.51097689621832,4.0,905
2021-01-01 15:05:00,234.56497027735196,5.0,905
2021-01-01 15:05:00,116.85107301338104,6.0,905
2021-01-01 15:05:00,116.54038542682537,7.0,905
2021-01-01 15:05:00,197.70364879466675,8.0,905
2021-01-01 15:05:00,232.1512743925423,9.0,905
2021-01-01 15:05:00,195.9423395853238,10.0,905
2021-01-01 15:06:00,156.24926897841618,1.0,906
2021-01-01 15:06:00,146.57137343397105,2.0,906
2021-01-01 15:06:00,140.8053009441277,3.0,906
2021-01-01 15:06:00,142.10442711495674,4.0,906
2021-01-01 15:06:00,235.88689030883964,5.0,906
2021-01-01 15:06:00,115.723263082626,6.0,906
2021-01-01 15:06:00,117.30722325517463,7.0,906
2021-01-01 15:06:00,196.6968199971525,8.0,906
2021-01-01 15:06:00,237.6993742561292,9.0,906
2021-01-01 15:06:00,195.56702279623187,10.0,906
2021-01-01 15:07:00,156.9079909947437,1.0,907
2021-01-01 15:07:00,149.421400093341,2.0,907
2021-01-01 15:07:00,139.93404662316487,3.0,907
2021-01-01 15:07:00,142.7163464250339,4.0,907
2021-01-01 15:07:00,237.23666164111395,5.0,907
2021-01-01 15:07:00,114.7268096388361,6.0,907
2021-01-01 15:07:00,118.23465921888284,7.0,907
2021-01-01 15:07:00,195.8533700074968,8.0,907
2021-01-01 15:07:00,242.5868344584906,9.0,907
2021-01-01 15:07:00,195.0307246417338,10.0,907
2021-01-01 15:08:00,157.58675931028029,1.0,908
2021-01-01 15:08:00,152.40179319547786,2.0,908
